Name,Barcode,Description,Weight,Status,CategoryName
Clothing Item 129,2000000011783,Clothing product 129 - generated seed data.,17.62,2,Clothing
Clothing Item 130,2000000011790,Clothing product 130 - generated seed data.,12.56,0,Clothing
Clothing Item 131,2000000011806,Clothing product 131 - generated seed data.,20.85,1,Clothing
Clothing Item 132,2000000011813,Clothing product 132 - generated seed data.,20.17,2,Clothing
Clothing Item 133,2000000011820,Clothing product 133 - generated seed data.,1.89,0,Clothing
Clothing Item 134,2000000011837,Clothing product 134 - generated seed data.,21.56,1,Clothing
Clothing Item 135,2000000011844,Clothing product 135 - generated seed data.,1.15,2,Clothing
Clothing Item 136,2000000011851,Clothing product 136 - generated seed data.,0.57,0,Clothing
Clothing Item 137,2000000011868,Clothing product 137 - generated seed data.,23.04,1,Clothing
Clothing Item 138,2000000011875,Clothing product 138 - generated seed data.,21.57,2,Clothing
Clothing Item 139,2000000011882,Clothing product 139 - generated seed data.,14.44,0,Clothing
Clothing Item 140,2000000011899,Clothing product 140 - generated seed data.,14.38,1,Clothing
Clothing Item 141,2000000011905,Clothing product 141 - generated seed data.,17.77,2,Clothing
Clothing Item 142,2000000011912,Clothing product 142 - generated seed data.,10.5,0,Clothing
Clothing Item 143,2000000011929,Clothing product 143 - generated seed data.,2.97,1,Clothing
Clothing Item 144,2000000011936,Clothing product 144 - generated seed data.,0.62,2,Clothing
Clothing Item 145,2000000011943,Clothing product 145 - generated seed data.,8.19,0,Clothing
Clothing Item 146,2000000011950,Clothing product 146 - generated seed data.,20.05,1,Clothing
Clothing Item 147,2000000011967,Clothing product 147 - generated seed data.,15.49,2,Clothing
Clothing Item 148,2000000011974,Clothing product 148 - generated seed data.,20.82,0,Clothing
Clothing Item 149,2000000011981,Clothing product 149 - generated seed data.,23.0,1,Clothing
Clothing Item 150,2000000011998,Clothing product 150 - generated seed data.,2.29,2,Clothing
Automotive Item 001,2000000012001,Automotive product 1 - generated seed data.,21.13,0,Automotive
Automotive Item 002,2000000012018,Automotive product 2 - generated seed data.,6.16,1,Automotive
Automotive Item 003,2000000012025,Automotive product 3 - generated seed data.,14.76,2,Automotive
Automotive Item 004,2000000012032,Automotive product 4 - generated seed data.,13.15,0,Automotive
Automotive Item 005,2000000012049,Automotive product 5 - generated seed data.,9.95,1,Automotive
Automotive Item 006,2000000012056,Automotive product 6 - generated seed data.,7.83,2,Automotive
Automotive Item 007,2000000012063,Automotive product 7 - generated seed data.,8.55,0,Automotive
Automotive Item 008,2000000012070,Automotive product 8 - generated seed data.,8.39,1,Automotive
Automotive Item 009,2000000012087,Automotive product 9 - generated seed data.,4.29,2,Automotive
Automotive Item 010,2000000012094,Automotive product 10 - generated seed data.,12.81,0,Automotive
Automotive Item 011,2000000012100,Automotive product 11 - generated seed data.,2.94,1,Automotive
Automotive Item 012,2000000012117,Automotive product 12 - generated seed data.,12.8,2,Automotive
Automotive Item 013,2000000012124,Automotive product 13 - generated seed data.,22.66,0,Automotive
Automotive Item 014,2000000012131,Automotive product 14 - generated seed data.,8.8,1,Automotive
Automotive Item 015,2000000012148,Automotive product 15 - generated seed data.,18.21,2,Automotive
Automotive Item 016,2000000012155,Automotive product 16 - generated seed data.,20.49,0,Automotive
Automotive Item 017,2000000012162,Automotive product 17 - generated seed data.,20.39,1,Automotive
Automotive Item 018,2000000012179,Automotive product 18 - generated seed data.,5.98,2,Automotive
Automotive Item 019,2000000012186,Automotive product 19 - generated seed data.,3.75,0,Automotive
Automotive Item 020,2000000012193,Automotive product 20 - generated seed data.,5.01,1,Automotive
Automotive Item 021,2000000012209,Automotive product 21 - generated seed data.,15.1,2,Automotive
Automotive Item 022,2000000012216,Automotive product 22 - generated seed data.,19.03,0,Automotive
Automotive Item 023,2000000012223,Automotive product 23 - generated seed data.,16.42,1,Automotive
Automotive Item 024,2000000012230,Automotive product 24 - generated seed data.,4.51,2,Automotive
Automotive Item 025,2000000012247,Automotive product 25 - generated seed data.,19.34,0,Automotive
Automotive Item 026,2000000012254,Automotive product 26 - generated seed data.,12.4,1,Automotive
Automotive Item 027,2000000012261,Automotive product 27 - generated seed data.,18.89,2,Automotive
Automotive Item 028,2000000012278,Automotive product 28 - generated seed data.,19.02,0,Automotive
Automotive Item 029,2000000012285,Automotive product 29 - generated seed data.,11.28,1,Automotive
Automotive Item 030,2000000012292,Automotive product 30 - generated seed data.,23.11,2,Automotive
Automotive Item 031,2000000012308,Automotive product 31 - generated seed data.,14.16,0,Automotive
Automotive Item 032,2000000012315,Automotive product 32 - generated seed data.,15.92,1,Automotive
Automotive Item 033,2000000012322,Automotive product 33 - generated seed data.,15.65,2,Automotive
Automotive Item 034,2000000012339,Automotive product 34 - generated seed data.,21.62,0,Automotive
Automotive Item 035,2000000012346,Automotive product 35 - generated seed data.,15.72,1,Automotive
Automotive Item 036,2000000012353,Automotive product 36 - generated seed data.,3.86,2,Automotive
Automotive Item 037,2000000012360,Automotive product 37 - generated seed data.,1.8,0,Automotive
Automotive Item 038,2000000012377,Automotive product 38 - generated seed data.,11.11,1,Automotive
Automotive Item 039,2000000012384,Automotive product 39 - generated seed data.,7.64,2,Automotive
Automotive Item 040,2000000012391,Automotive product 40 - generated seed data.,6.94,0,Automotive
Automotive Item 041,2000000012407,Automotive product 41 - generated seed data.,1.5,1,Automotive
Automotive Item 042,2000000012414,Automotive product 42 - generated seed data.,12.73,2,Automotive
Automotive Item 043,2000000012421,Automotive product 43 - generated seed data.,7.83,0,Automotive
Automotive Item 044,2000000012438,Automotive product 44 - generated seed data.,11.35,1,Automotive
Automotive Item 045,2000000012445,Automotive product 45 - generated seed data.,1.52,2,Automotive
Automotive Item 046,2000000012452,Automotive product 46 - generated seed data.,20.81,0,Automotive
Automotive Item 047,2000000012469,Automotive product 47 - generated seed data.,2.01,1,Automotive
Automotive Item 048,2000000012476,Automotive product 48 - generated seed data.,21.62,2,Automotive
Automotive Item 049,2000000012483,Automotive product 49 - generated seed data.,21.4,0,Automotive
Automotive Item 050,2000000012490,Automotive product 50 - generated seed data.,15.41,1,Automotive
Automotive Item 051,2000000012506,Automotive product 51 - generated seed data.,12.73,2,Automotive
Automotive Item 052,2000000012513,Automotive product 52 - generated seed data.,11.62,0,Automotive
Automotive Item 053,2000000012520,Automotive product 53 - generated seed data.,13.9,1,Automotive
Automotive Item 054,2000000012537,Automotive product 54 - generated seed data.,19.82,2,Automotive
Automotive Item 055,2000000012544,Automotive product 55 - generated seed data.,22.41,0,Automotive
Automotive Item 056,2000000012551,Automotive product 56 - generated seed data.,11.3,1,Automotive
Automotive Item 057,2000000012568,Automotive product 57 - generated seed data.,20.26,2,Automotive
Automotive Item 058,2000000012575,Automotive product 58 - generated seed data.,16.33,0,Automotive
Automotive Item 059,2000000012582,Automotive product 59 - generated seed data.,8.11,1,Automotive
Automotive Item 060,2000000012599,Automotive product 60 - generated seed data.,11.94,2,Automotive
Automotive Item 061,2000000012605,Automotive product 61 - generated seed data.,3.86,0,Automotive
Automotive Item 062,2000000012612,Automotive product 62 - generated seed data.,1.64,1,Automotive
Automotive Item 063,2000000012629,Automotive product 63 - generated seed data.,2.68,2,Automotive
Automotive Item 064,2000000012636,Automotive product 64 - generated seed data.,22.49,0,Automotive
Automotive Item 065,2000000012643,Automotive product 65 - generated seed data.,8.65,1,Automotive
Automotive Item 066,2000000012650,Automotive product 66 - generated seed data.,17.89,2,Automotive
Automotive Item 067,2000000012667,Automotive product 67 - generated seed data.,12.66,0,Automotive
Automotive Item 068,2000000012674,Automotive product 68 - generated seed data.,4.4,1,Automotive
Automotive Item 069,2000000012681,Automotive product 69 - generated seed data.,6.27,2,Automotive
Automotive Item 070,2000000012698,Automotive product 70 - generated seed data.,11.0,0,Automotive
Automotive Item 071,2000000012704,Automotive product 71 - generated seed data.,11.04,1,Automotive
Automotive Item 072,2000000012711,Automotive product 72 - generated seed data.,13.12,2,Automotive
Automotive Item 073,2000000012728,Automotive product 73 - generated seed data.,4.05,0,Automotive
Automotive Item 074,2000000012735,Automotive product 74 - generated seed data.,9.38,1,Automotive
Automotive Item 075,2000000012742,Automotive product 75 - generated seed data.,7.14,2,Automotive
Automotive Item 076,2000000012759,Automotive product 76 - generated seed data.,10.28,0,Automotive
Automotive Item 077,2000000012766,Automotive product 77 - generated seed data.,8.53,1,Automotive
Automotive Item 078,2000000012773,Automotive product 78 - generated seed data.,14.99,2,Automotive
Automotive Item 079,2000000012780,Automotive product 79 - generated seed data.,19.75,0,Automotive
Automotive Item 080,2000000012797,Automotive product 80 - generated seed data.,16.22,1,Automotive
Automotive Item 081,2000000012803,Automotive product 81 - generated seed data.,1.74,2,Automotive
Automotive Item 082,2000000012810,Automotive product 82 - generated seed data.,2.45,0,Automotive
Automotive Item 083,2000000012827,Automotive product 83 - generated seed data.,16.99,1,Automotive
Automotive Item 084,2000000012834,Automotive product 84 - generated seed data.,7.18,2,Automotive
Automotive Item 085,2000000012841,Automotive product 85 - generated seed data.,18.12,0,Automotive
Automotive Item 086,2000000012858,Automotive product 86 - generated seed data.,16.45,1,Automotive
Automotive Item 087,2000000012865,Automotive product 87 - generated seed data.,22.67,2,Automotive
Automotive Item 088,2000000012872,Automotive product 88 - generated seed data.,21.84,0,Automotive
Automotive Item 089,2000000012889,Automotive product 89 - generated seed data.,8.4,1,Automotive
Automotive Item 090,2000000012896,Automotive product 90 - generated seed data.,14.61,2,Automotive
Automotive Item 091,2000000012902,Automotive product 91 - generated seed data.,3.62,0,Automotive
Automotive Item 092,2000000012919,Automotive product 92 - generated seed data.,8.81,1,Automotive
Automotive Item 093,2000000012926,Automotive product 93 - generated seed data.,24.2,2,Automotive
Automotive Item 094,2000000012933,Automotive product 94 - generated seed data.,17.49,0,Automotive
Automotive Item 095,2000000012940,Automotive product 95 - generated seed data.,9.86,1,Automotive
Automotive Item 096,2000000012957,Automotive product 96 - generated seed data.,14.92,2,Automotive
Automotive Item 097,2000000012964,Automotive product 97 - generated seed data.,23.46,0,Automotive
Automotive Item 098,2000000012971,Automotive product 98 - generated seed data.,7.81,1,Automotive
Automotive Item 099,2000000012988,Automotive product 99 - generated seed data.,9.48,2,Automotive
Automotive Item 100,2000000012995,Automotive product 100 - generated seed data.,19.81,0,Automotive
Automotive Item 101,2000000013008,Automotive product 101 - generated seed data.,20.35,1,Automotive
Automotive Item 102,2000000013015,Automotive product 102 - generated seed data.,16.79,2,Automotive
Automotive Item 103,2000000013022,Automotive product 103 - generated seed data.,20.74,0,Automotive
Automotive Item 104,2000000013039,Automotive product 104 - generated seed data.,18.5,1,Automotive
Automotive Item 105,2000000013046,Automotive product 105 - generated seed data.,17.17,2,Automotive
Automotive Item 106,2000000013053,Automotive product 106 - generated seed data.,13.21,0,Automotive
Automotive Item 107,2000000013060,Automotive product 107 - generated seed data.,16.19,1,Automotive
Automotive Item 108,2000000013077,Automotive product 108 - generated seed data.,10.64,2,Automotive
Automotive Item 109,2000000013084,Automotive product 109 - generated seed data.,9.11,0,Automotive
Automotive Item 110,2000000013091,Automotive product 110 - generated seed data.,9.13,1,Automotive
Automotive Item 111,2000000013107,Automotive product 111 - generated seed data.,4.59,2,Automotive
Automotive Item 112,2000000013114,Automotive product 112 - generated seed data.,5.43,0,Automotive
Automotive Item 113,2000000013121,Automotive product 113 - generated seed data.,23.7,1,Automotive
Automotive Item 114,2000000013138,Automotive product 114 - generated seed data.,12.21,2,Automotive
Automotive Item 115,2000000013145,Automotive product 115 - generated seed data.,5.74,0,Automotive
Automotive Item 116,2000000013152,Automotive product 116 - generated seed data.,3.53,1,Automotive
Automotive Item 117,2000000013169,Automotive product 117 - generated seed data.,2.02,2,Automotive
Automotive Item 118,2000000013176,Automotive product 118 - generated seed data.,21.13,0,Automotive
Automotive Item 119,2000000013183,Automotive product 119 - generated seed data.,2.62,1,Automotive
Automotive Item 120,2000000013190,Automotive product 120 - generated seed data.,19.29,2,Automotive
Automotive Item 121,2000000013206,Automotive product 121 - generated seed data.,20.89,0,Automotive
Automotive Item 122,2000000013213,Automotive product 122 - generated seed data.,22.1,1,Automotive
Automotive Item 123,2000000013220,Automotive product 123 - generated seed data.,1.04,2,Automotive
Automotive Item 124,2000000013237,Automotive product 124 - generated seed data.,8.49,0,Automotive
Automotive Item 125,2000000013244,Automotive product 125 - generated seed data.,19.18,1,Automotive
Automotive Item 126,2000000013251,Automotive product 126 - generated seed data.,3.36,2,Automotive
Automotive Item 127,2000000013268,Automotive product 127 - generated seed data.,9.48,0,Automotive
Automotive Item 128,2000000013275,Automotive product 128 - generated seed data.,4.14,1,Automotive
Automotive Item 129,2000000013282,Automotive product 129 - generated seed data.,20.8,2,Automotive
Automotive Item 130,2000000013299,Automotive product 130 - generated seed data.,19.3,0,Automotive
Automotive Item 131,2000000013305,Automotive product 131 - generated seed data.,20.25,1,Automotive
Automotive Item 132,2000000013312,Automotive product 132 - generated seed data.,4.22,2,Automotive
Automotive Item 133,2000000013329,Automotive product 133 - generated seed data.,11.0,0,Automotive
Automotive Item 134,2000000013336,Automotive product 134 - generated seed data.,10.33,1,Automotive
Automotive Item 135,2000000013343,Automotive product 135 - generated seed data.,16.94,2,Automotive
Automotive Item 136,2000000013350,Automotive product 136 - generated seed data.,6.01,0,Automotive
Automotive Item 137,2000000013367,Automotive product 137 - generated seed data.,11.16,1,Automotive
Automotive Item 138,2000000013374,Automotive product 138 - generated seed data.,7.19,2,Automotive
Automotive Item 139,2000000013381,Automotive product 139 - generated seed data.,18.74,0,Automotive
Automotive Item 140,2000000013398,Automotive product 140 - generated seed data.,11.28,1,Automotive
Automotive Item 141,2000000013404,Automotive product 141 - generated seed data.,13.4,2,Automotive
Automotive Item 142,2000000013411,Automotive product 142 - generated seed data.,7.81,0,Automotive
Automotive Item 143,2000000013428,Automotive product 143 - generated seed data.,20.23,1,Automotive
Automotive Item 144,2000000013435,Automotive product 144 - generated seed data.,11.78,2,Automotive
Automotive Item 145,2000000013442,Automotive product 145 - generated seed data.,20.89,0,Automotive
Automotive Item 146,2000000013459,Automotive product 146 - generated seed data.,9.26,1,Automotive
Automotive Item 147,2000000013466,Automotive product 147 - generated seed data.,23.68,2,Automotive
Automotive Item 148,2000000013473,Automotive product 148 - generated seed data.,24.61,0,Automotive
Automotive Item 149,2000000013480,Automotive product 149 - generated seed data.,11.6,1,Automotive
Automotive Item 150,2000000013497,Automotive product 150 - generated seed data.,7.12,2,Automotive
Grocery Item 001,2000000013503,Grocery product 1 - generated seed data.,9.61,0,Grocery
Grocery Item 002,2000000013510,Grocery product 2 - generated seed data.,13.23,1,Grocery
Grocery Item 003,2000000013527,Grocery product 3 - generated seed data.,24.16,2,Grocery
Grocery Item 004,2000000013534,Grocery product 4 - generated seed data.,20.44,0,Grocery
Grocery Item 005,2000000013541,Grocery product 5 - generated seed data.,20.05,1,Grocery
Grocery Item 006,2000000013558,Grocery product 6 - generated seed data.,3.55,2,Grocery
Grocery Item 007,2000000013565,Grocery product 7 - generated seed data.,6.33,0,Grocery
Grocery Item 008,2000000013572,Grocery product 8 - generated seed data.,16.07,1,Grocery
Grocery Item 009,2000000013589,Grocery product 9 - generated seed data.,21.87,2,Grocery
Grocery Item 010,2000000013596,Grocery product 10 - generated seed data.,13.91,0,Grocery
Grocery Item 011,2000000013602,Grocery product 11 - generated seed data.,2.65,1,Grocery
Grocery Item 012,2000000013619,Grocery product 12 - generated seed data.,21.16,2,Grocery
Grocery Item 013,2000000013626,Grocery product 13 - generated seed data.,21.29,0,Grocery
Grocery Item 014,2000000013633,Grocery product 14 - generated seed data.,7.2,1,Grocery
Grocery Item 015,2000000013640,Grocery product 15 - generated seed data.,19.1,2,Grocery
Grocery Item 016,2000000013657,Grocery product 16 - generated seed data.,6.89,0,Grocery
Grocery Item 017,2000000013664,Grocery product 17 - generated seed data.,22.64,1,Grocery
Grocery Item 018,2000000013671,Grocery product 18 - generated seed data.,3.77,2,Grocery
Grocery Item 019,2000000013688,Grocery product 19 - generated seed data.,10.99,0,Grocery
Grocery Item 020,2000000013695,Grocery product 20 - generated seed data.,23.67,1,Grocery
Grocery Item 021,2000000013701,Grocery product 21 - generated seed data.,5.63,2,Grocery
Grocery Item 022,2000000013718,Grocery product 22 - generated seed data.,11.33,0,Grocery
Grocery Item 023,2000000013725,Grocery product 23 - generated seed data.,8.8,1,Grocery
Grocery Item 024,2000000013732,Grocery product 24 - generated seed data.,0.76,2,Grocery
Grocery Item 025,2000000013749,Grocery product 25 - generated seed data.,1.43,0,Grocery
Grocery Item 026,2000000013756,Grocery product 26 - generated seed data.,12.6,1,Grocery
Grocery Item 027,2000000013763,Grocery product 27 - generated seed data.,5.97,2,Grocery
Grocery Item 028,2000000013770,Grocery product 28 - generated seed data.,24.86,0,Grocery
Grocery Item 029,2000000013787,Grocery product 29 - generated seed data.,9.44,1,Grocery
Grocery Item 030,2000000013794,Grocery product 30 - generated seed data.,0.8,2,Grocery
Grocery Item 031,2000000013800,Grocery product 31 - generated seed data.,23.28,0,Grocery
Grocery Item 032,2000000013817,Grocery product 32 - generated seed data.,21.0,1,Grocery
Grocery Item 033,2000000013824,Grocery product 33 - generated seed data.,16.28,2,Grocery
Grocery Item 034,2000000013831,Grocery product 34 - generated seed data.,19.81,0,Grocery
Grocery Item 035,2000000013848,Grocery product 35 - generated seed data.,3.53,1,Grocery
Grocery Item 036,2000000013855,Grocery product 36 - generated seed data.,7.24,2,Grocery
Grocery Item 037,2000000013862,Grocery product 37 - generated seed data.,20.76,0,Grocery
Grocery Item 038,2000000013879,Grocery product 38 - generated seed data.,17.43,1,Grocery
Grocery Item 039,2000000013886,Grocery product 39 - generated seed data.,3.56,2,Grocery
Grocery Item 040,2000000013893,Grocery product 40 - generated seed data.,17.67,0,Grocery
Grocery Item 041,2000000013909,Grocery product 41 - generated seed data.,11.27,1,Grocery
Grocery Item 042,2000000013916,Grocery product 42 - generated seed data.,0.23,2,Grocery
Grocery Item 043,2000000013923,Grocery product 43 - generated seed data.,2.07,0,Grocery
Grocery Item 044,2000000013930,Grocery product 44 - generated seed data.,6.47,1,Grocery
Grocery Item 045,2000000013947,Grocery product 45 - generated seed data.,20.89,2,Grocery
Grocery Item 046,2000000013954,Grocery product 46 - generated seed data.,13.77,0,Grocery
Grocery Item 047,2000000013961,Grocery product 47 - generated seed data.,18.21,1,Grocery
Grocery Item 048,2000000013978,Grocery product 48 - generated seed data.,13.24,2,Grocery
Grocery Item 049,2000000013985,Grocery product 49 - generated seed data.,2.87,0,Grocery
Grocery Item 050,2000000013992,Grocery product 50 - generated seed data.,7.27,1,Grocery
Grocery Item 051,2000000014005,Grocery product 51 - generated seed data.,7.6,2,Grocery
Grocery Item 052,2000000014012,Grocery product 52 - generated seed data.,1.29,0,Grocery
Grocery Item 053,2000000014029,Grocery product 53 - generated seed data.,10.55,1,Grocery
Grocery Item 054,2000000014036,Grocery product 54 - generated seed data.,19.87,2,Grocery
Grocery Item 055,2000000014043,Grocery product 55 - generated seed data.,11.48,0,Grocery
Grocery Item 056,2000000014050,Grocery product 56 - generated seed data.,2.86,1,Grocery
Grocery Item 057,2000000014067,Grocery product 57 - generated seed data.,22.64,2,Grocery
Grocery Item 058,2000000014074,Grocery product 58 - generated seed data.,14.96,0,Grocery
Grocery Item 059,2000000014081,Grocery product 59 - generated seed data.,0.51,1,Grocery
Grocery Item 060,2000000014098,Grocery product 60 - generated seed data.,12.93,2,Grocery
Grocery Item 061,2000000014104,Grocery product 61 - generated seed data.,6.12,0,Grocery
Grocery Item 062,2000000014111,Grocery product 62 - generated seed data.,3.68,1,Grocery
Grocery Item 063,2000000014128,Grocery product 63 - generated seed data.,10.79,2,Grocery
Grocery Item 064,2000000014135,Grocery product 64 - generated seed data.,15.41,0,Grocery
Grocery Item 065,2000000014142,Grocery product 65 - generated seed data.,6.09,1,Grocery
Grocery Item 066,2000000014159,Grocery product 66 - generated seed data.,10.47,2,Grocery
Grocery Item 067,2000000014166,Grocery product 67 - generated seed data.,16.64,0,Grocery
Grocery Item 068,2000000014173,Grocery product 68 - generated seed data.,2.23,1,Grocery
Grocery Item 069,2000000014180,Grocery product 69 - generated seed data.,24.37,2,Grocery
Grocery Item 070,2000000014197,Grocery product 70 - generated seed data.,1.79,0,Grocery
Grocery Item 071,2000000014203,Grocery product 71 - generated seed data.,13.2,1,Grocery
Grocery Item 072,2000000014210,Grocery product 72 - generated seed data.,12.73,2,Grocery
Grocery Item 073,2000000014227,Grocery product 73 - generated seed data.,24.71,0,Grocery
Grocery Item 074,2000000014234,Grocery product 74 - generated seed data.,13.9,1,Grocery
Grocery Item 075,2000000014241,Grocery product 75 - generated seed data.,9.82,2,Grocery
Grocery Item 076,2000000014258,Grocery product 76 - generated seed data.,11.81,0,Grocery
Grocery Item 077,2000000014265,Grocery product 77 - generated seed data.,15.93,1,Grocery
Grocery Item 078,2000000014272,Grocery product 78 - generated seed data.,24.53,2,Grocery
Grocery Item 079,2000000014289,Grocery product 79 - generated seed data.,6.42,0,Grocery
Grocery Item 080,2000000014296,Grocery product 80 - generated seed data.,0.5,1,Grocery
Grocery Item 081,2000000014302,Grocery product 81 - generated seed data.,19.73,2,Grocery
Grocery Item 082,2000000014319,Grocery product 82 - generated seed data.,8.69,0,Grocery
Grocery Item 083,2000000014326,Grocery product 83 - generated seed data.,18.35,1,Grocery
Grocery Item 084,2000000014333,Grocery product 84 - generated seed data.,15.74,2,Grocery
Grocery Item 085,2000000014340,Grocery product 85 - generated seed data.,19.31,0,Grocery
Grocery Item 086,2000000014357,Grocery product 86 - generated seed data.,18.41,1,Grocery
Grocery Item 087,2000000014364,Grocery product 87 - generated seed data.,8.38,2,Grocery
Grocery Item 088,2000000014371,Grocery product 88 - generated seed data.,1.2,0,Grocery
Grocery Item 089,2000000014388,Grocery product 89 - generated seed data.,13.7,1,Grocery
Grocery Item 090,2000000014395,Grocery product 90 - generated seed data.,20.36,2,Grocery
Grocery Item 091,2000000014401,Grocery product 91 - generated seed data.,4.46,0,Grocery
Grocery Item 092,2000000014418,Grocery product 92 - generated seed data.,19.5,1,Grocery
Grocery Item 093,2000000014425,Grocery product 93 - generated seed data.,11.67,2,Grocery
Grocery Item 094,2000000014432,Grocery product 94 - generated seed data.,17.42,0,Grocery
Grocery Item 095,2000000014449,Grocery product 95 - generated seed data.,15.83,1,Grocery
Grocery Item 096,2000000014456,Grocery product 96 - generated seed data.,20.31,2,Grocery
Grocery Item 097,2000000014463,Grocery product 97 - generated seed data.,1.67,0,Grocery
Grocery Item 098,2000000014470,Grocery product 98 - generated seed data.,19.43,1,Grocery
Grocery Item 099,2000000014487,Grocery product 99 - generated seed data.,11.5,2,Grocery
Grocery Item 100,2000000014494,Grocery product 100 - generated seed data.,7.41,0,Grocery
Grocery Item 101,2000000014500,Grocery product 101 - generated seed data.,1.19,1,Grocery
Grocery Item 102,2000000014517,Grocery product 102 - generated seed data.,5.07,2,Grocery
Grocery Item 103,2000000014524,Grocery product 103 - generated seed data.,1.14,0,Grocery
Grocery Item 104,2000000014531,Grocery product 104 - generated seed data.,23.34,1,Grocery
Grocery Item 105,2000000014548,Grocery product 105 - generated seed data.,12.93,2,Grocery
Grocery Item 106,2000000014555,Grocery product 106 - generated seed data.,24.73,0,Grocery
Grocery Item 107,2000000014562,Grocery product 107 - generated seed data.,13.62,1,Grocery
Grocery Item 108,2000000014579,Grocery product 108 - generated seed data.,6.41,2,Grocery
Grocery Item 109,2000000014586,Grocery product 109 - generated seed data.,18.86,0,Grocery
Grocery Item 110,2000000014593,Grocery product 110 - generated seed data.,4.86,1,Grocery
Grocery Item 111,2000000014609,Grocery product 111 - generated seed data.,8.99,2,Grocery
Grocery Item 112,2000000014616,Grocery product 112 - generated seed data.,19.54,0,Grocery
Grocery Item 113,2000000014623,Grocery product 113 - generated seed data.,21.66,1,Grocery
Grocery Item 114,2000000014630,Grocery product 114 - generated seed data.,8.36,2,Grocery
Grocery Item 115,2000000014647,Grocery product 115 - generated seed data.,3.2,0,Grocery
Grocery Item 116,2000000014654,Grocery product 116 - generated seed data.,9.26,1,Grocery
Grocery Item 117,2000000014661,Grocery product 117 - generated seed data.,22.25,2,Grocery
Grocery Item 118,2000000014678,Grocery product 118 - generated seed data.,18.61,0,Grocery
Grocery Item 119,2000000014685,Grocery product 119 - generated seed data.,22.38,1,Grocery
Grocery Item 120,2000000014692,Grocery product 120 - generated seed data.,9.73,2,Grocery
Grocery Item 121,2000000014708,Grocery product 121 - generated seed data.,24.35,0,Grocery
Grocery Item 122,2000000014715,Grocery product 122 - generated seed data.,12.46,1,Grocery
Grocery Item 123,2000000014722,Grocery product 123 - generated seed data.,12.49,2,Grocery
Grocery Item 124,2000000014739,Grocery product 124 - generated seed data.,23.12,0,Grocery
Grocery Item 125,2000000014746,Grocery product 125 - generated seed data.,13.03,1,Grocery
Grocery Item 126,2000000014753,Grocery product 126 - generated seed data.,20.05,2,Grocery
Grocery Item 127,2000000014760,Grocery product 127 - generated seed data.,18.2,0,Grocery
Grocery Item 128,2000000014777,Grocery product 128 - generated seed data.,2.07,1,Grocery
Grocery Item 129,2000000014784,Grocery product 129 - generated seed data.,15.1,2,Grocery
Grocery Item 130,2000000014791,Grocery product 130 - generated seed data.,20.58,0,Grocery
Grocery Item 131,2000000014807,Grocery product 131 - generated seed data.,13.68,1,Grocery
Grocery Item 132,2000000014814,Grocery product 132 - generated seed data.,8.1,2,Grocery
Grocery Item 133,2000000014821,Grocery product 133 - generated seed data.,2.09,0,Grocery
Grocery Item 134,2000000014838,Grocery product 134 - generated seed data.,16.56,1,Grocery
Grocery Item 135,2000000014845,Grocery product 135 - generated seed data.,7.73,2,Grocery
Grocery Item 136,2000000014852,Grocery product 136 - generated seed data.,15.11,0,Grocery
Grocery Item 137,2000000014869,Grocery product 137 - generated seed data.,10.71,1,Grocery
Grocery Item 138,2000000014876,Grocery product 138 - generated seed data.,17.28,2,Grocery
Grocery Item 139,2000000014883,Grocery product 139 - generated seed data.,8.85,0,Grocery
Grocery Item 140,2000000014890,Grocery product 140 - generated seed data.,1.15,1,Grocery
Grocery Item 141,2000000014906,Grocery product 141 - generated seed data.,21.76,2,Grocery
Grocery Item 142,2000000014913,Grocery product 142 - generated seed data.,8.88,0,Grocery
Grocery Item 143,2000000014920,Grocery product 143 - generated seed data.,24.95,1,Grocery
Grocery Item 144,2000000014937,Grocery product 144 - generated seed data.,6.94,2,Grocery
Grocery Item 145,2000000014944,Grocery product 145 - generated seed data.,24.5,0,Grocery
Grocery Item 146,2000000014951,Grocery product 146 - generated seed data.,23.7,1,Grocery
Grocery Item 147,2000000014968,Grocery product 147 - generated seed data.,1.97,2,Grocery
Grocery Item 148,2000000014975,Grocery product 148 - generated seed data.,15.97,0,Grocery
Grocery Item 149,2000000014982,Grocery product 149 - generated seed data.,9.15,1,Grocery
Grocery Item 150,2000000014999,Grocery product 150 - generated seed data.,20.05,2,Grocery
